"logLS","bs.xy.bio1","bs.xy.bio2","bs.xy.bio3","bs.xy.bio4","logLS:bs.xy.ls"
1.18391306592884,-1.03285407119027,-1.70725960568554,-0.713232402689005,1.2236252493271,3.1939569438009
1.18391306592884,-1.21328286377283,-1.98610762668893,-1.39072194308995,-3.14326331874273,9.65568161354662
1.18391306592884,-0.424098537601633,0.0839020618141527,-0.192646586630658,0.258099762381234,0.531062062528109
1.18391306592884,-2.06370832164418,0.433795451739657,0.240574571305829,-0.256020400944313,1.05403942923247
1.18391306592884,-0.28938846418641,0.213374553632508,-0.116826873277101,2.32541847002762,0.166308115728034
1.18391306592884,-0.191661096048961,-1.07953612042123,-1.66452325717448,1.22096279904036,1.96360886259224
1.18391306592884,-1.08968500557709,-1.80971109317936,1.16210288950174,0.180873526579927,-1.51782709920365
1.18391306592884,-0.781125218372969,-0.512533958871086,1.07167140253599,-0.853150022632878,3.38148099239019
1.18391306592884,0.616506399554829,-0.264504458500842,-1.69922041065626,-1.10948642922118,-1.42251045370326
1.18391306592884,-1.59882284477608,1.51687202398092,-0.417890954789095,0.245160318782417,1.31108923710401
1.18391306592884,0.892392420689463,0.905108984671811,0.101383289475127,1.90903974254643,-1.24495214935627
1.18391306592884,0.261252197077656,-0.613757357267056,-0.329441270275568,0.806580775934926,0.218002071875703
1.18391306592884,-1.97849573365174,-2.41378025026806,0.734708895360629,-0.112505929316544,3.55708411560377
1.18391306592884,0.881957055389589,-0.393325234935226,0.962895367140507,-1.01908480412628,-4.56133657578014
1.18391306592884,2.01663035565204,-0.798886341430986,-0.180941036484278,-3.50318105777445,-1.65147361603439
1.18391306592884,-1.80704701838034,1.11939874104027,0.407407028385499,0.0113972684250102,-0.834417343709055
1.18391306592884,-0.258937149367747,-0.00337908745376359,-0.402250210886923,0.21982691239819,2.01965061785836
1.18391306592884,0.0248474369721922,0.160756183484052,-0.457860598303721,1.2302566313872,1.58374796105445
1.18391306592884,-1.83724452201956,-1.79154620791553,0.756258420606028,2.42122090179292,7.21516929310127
1.18391306592884,1.30208439157668,-0.505669684858525,-0.0973352707521666,-0.835062011313,0.785413063198164
1.18391306592884,0.104387117644682,-0.16177801909566,-0.209064520487716,-0.428504173498554,1.53456333781041
1.18391306592884,-2.83950222267881,-0.0923274615471656,0.0218505381723365,-0.408165813445161,4.86710984494679
1.18391306592884,0.132536549718747,0.109718250433874,0.448350454386422,3.2240346404977,-0.843717748277178
1.18391306592884,-0.659608586118088,-0.057185007473041,-1.14494311568334,1.32763077370513,2.53814294432043
1.18391306592884,0.249343569232526,-3.05225399401283,-1.05238337745063,3.33260193453108,4.88371289108382
1.18391306592884,0.728213063087953,-0.264501027614143,0.258631979927818,-2.72069980037974,-3.85752998086213
1.18391306592884,0.582176688227122,-0.493019821162574,-1.25881793522352,-0.73346424110389,2.22866252513413
1.18391306592884,-1.68033101699404,0.803908906704666,0.248161390942278,0.0893593457603975,1.18275905657166
