"V1","bs.xy.bio1","bs.xy.bio2","bs.xy.bio3","bs.xy.bio4","logLS:bs.xy.ls"
1.07399582395936,5.23506280340317,0.626643459248319,-0.464631625638846,-6.14322372340476,0.816282918033256
1.07399582395936,-2.45835483840658,0.626643459248319,-0.696356794276672,3.55631975507403,0.544057239780198
1.07399582395936,5.23506280340317,0.626643459248319,-0.272587864468254,-6.14322372340476,0.816282918033256
1.07399582395936,0.22849834868904,-0.179660195351354,-1.70104253371769,1.71293961074735,-0.0103595617404659
1.07399582395936,0.913278252256705,-0.491550892509647,-0.653750056169835,-0.570770698537337,-0.260398479135251
1.07399582395936,-2.45835483840658,0.626643459248319,-0.291898145763988,3.38910974019895,0.490604255600662
1.07399582395936,0.740578979152803,-0.54433290087662,-0.791622518227641,-0.500884402047918,-0.408368487679579
1.07399582395936,1.62338102502317,-0.0572575870373243,-0.00303398534731968,-0.899140949425252,-0.307082390672343
1.07399582395936,-2.45835483840658,0.626643459248319,-0.16459140741837,3.55631975507403,0.816282918033256
1.07399582395936,5.23506280340317,0.626643459248319,-0.205895235966595,-5.33728514882744,0.816282918033256
1.07399582395936,-2.45835483840658,0.626643459248319,-0.0564843458361834,3.55631975507403,0.795472945058801
1.07399582395936,-2.45835483840658,0.626643459248319,-0.137815895019883,3.15341855237468,0.592378743346491
1.07399582395936,5.23506280340317,0.626643459248319,-1.16886935971643,-6.14322372340476,0.816282918033256
1.07399582395936,1.02152259729222,-0.685776606883844,-0.385740030338056,-1.07668513375631,-0.197441595358198
1.07399582395936,-0.472954512549741,0.251564664163505,-1.43523900646863,2.92238970580406,0.683953364274996
1.07399582395936,-2.45835483840658,0.626643459248319,0.506207120986102,2.94019661269815,0.696023198933495
1.07399582395936,-0.227369904046248,-0.0687646845638802,-1.19988968002025,1.49782603057884,0.421511794490597
1.07399582395936,2.25179756017154,-0.570208995105247,-0.284520835082702,-1.31179785071691,-0.68783725958065
1.07399582395936,1.44233096007884,-0.786316089627838,0.642155634679623,-2.50688814467524,-0.410691492697748
1.07399582395936,1.13585358172866,-0.553696266911764,0.630577807730907,-1.88569868872792,-0.463155493795303
1.07399582395936,0.871289054052489,-0.650966226918881,-0.206217933980169,-1.06747267656389,-0.335567670086814
1.07399582395936,-2.45835483840658,0.626643459248319,0.206326628793882,3.55631975507403,0.816282918033256
1.07399582395936,1.32485966485031,-0.549447040281998,-0.286789013868611,-1.27510611761381,-0.389280132930076
1.07399582395936,1.88959830939722,-0.593276166696158,0.0917567421092487,-1.46749133817565,-0.432122050978271
1.07399582395936,1.34566182064641,-0.569246681188854,-0.301986790745556,-1.04297612965656,-0.260174381531858
1.07399582395936,0.872960541957513,-0.191608257226365,-1.04507457607146,0.219503516712131,-0.137448104503103
1.07399582395936,0.958180168548574,-0.523744116593398,-0.274590396504771,-1.23824818765472,-0.468257144646198
1.07399582395936,0.987450847686817,-0.49760887821957,-0.145917725980146,-1.1738254582798,-0.243703948443234
1.07399582395936,1.19475296974631,-0.377367641521691,-0.621062672442546,-0.89701175358696,-0.294749723659904
1.07399582395936,1.29465676766988,-0.242452960500389,-0.293082300478918,-0.602992391671251,-0.268797197064203
1.07399582395936,-2.45835483840658,0.626643459248319,0.141339197159429,2.53370053034723,0.589089575590866
1.07399582395936,1.09192934671226,-0.710304057336438,-0.27616989303685,-1.59880983651581,-0.454057590233803
1.07399582395936,1.06061196455606,-0.517006694080269,-0.636793436441513,-0.344647966383992,-0.341841165145798
1.07399582395936,0.400479861698519,-0.110713277637821,-0.778177443590847,-0.342207170964883,0.273394352884556
1.07399582395936,1.92671442563766,-0.747624661347626,1.10335704106079,-3.40123710072025,-0.534897896675471
1.07399582395936,1.91711260284648,-0.609059686886562,0.82338559904282,-2.73814485956158,-0.579733504800706
1.07399582395936,1.11793581417043,-0.544145218592439,-0.039837359623229,-1.14777034618547,-0.287981915896038
1.07399582395936,0.642314489154152,-0.668141375470563,-0.0616000438288019,-1.0624575331799,-0.184680062913669
1.07399582395936,2.33674339482095,-0.314890376060913,0.259374016236875,-4.604113418397,-0.505056029317253
1.07399582395936,2.13191579716448,-0.546794376410422,-0.331320515800568,-1.6093314626288,-0.575521355115854
1.07399582395936,2.85041752438879,-0.967448534723104,1.22346832574616,-3.84676461886114,-0.592082019921648
1.07399582395936,1.13618963366407,-0.253534092589963,-0.205800249498114,-1.10518290789557,-0.644749569669561
1.07399582395936,1.73128717400719,-0.441230465344299,0.277185309510064,-2.03886319362817,-0.534864864593854
1.07399582395936,1.78470033233357,-0.584879440007729,-0.263804105051168,-1.1632292823391,-0.401154958794971
1.07399582395936,-0.884907799046517,-0.656517085838217,-0.597915925883811,-0.293220161834768,-0.199648085907098
1.07399582395936,1.485184389391,-0.632945262947764,-0.679979181246815,-0.475267720872275,-0.388349907286136
1.07399582395936,2.29475187996165,-0.630980293164046,0.358272816720675,-2.25810603768022,-0.800010375792122
1.07399582395936,1.39391129345474,-0.360041857823811,-0.200231001738266,-1.42486643558239,-0.18093244670844
1.07399582395936,1.5449799590012,-0.528940356700125,1.14292612633169,-2.76980128077226,-0.372624744489047
1.07399582395936,-2.45835483840658,0.626643459248319,0.196047223819564,3.1387494022571,0.649369280775032
1.07399582395936,2.28831399841858,-0.445458896773673,0.171880799731318,-2.0638529253068,-0.540000478524748
1.07399582395936,2.14982936899767,-0.548226293836645,0.696235110135721,-2.66943427017595,-0.37667831155232
