"logLS","bs.xy.bio1","bs.xy.bio2","bs.xy.bio3","bs.xy.bio4","logLS:bs.xy.ls"
0.410392919531609,0.0667352791193629,0.163631453435147,-0.00636256487909634,-0.0198738715889152,0.0583527664682657
0.000416833915481094,0.0464713812763954,0.0999375159160927,0.144653198398089,0.0344455745524445,8.29429092613886e-05
-0.383699491441479,0.0269489258188851,0.313856824170807,-0.0441399890969013,-0.0814744146619574,-0.0557166863237493
-0.123705612225531,-0.0457358648229949,-0.102905059522879,-0.0413206761023615,0.029636601806945,0.0140692597693668
0.421514694282691,0.0232817691205033,-0.132543236575902,0.0151845002138074,-0.00707040932769929,-0.0199707118901242
-0.460177848846744,0.0482583130259728,-0.00959438561392095,0.225617106966454,-0.0240550066477661,-0.0761227210119539
-1.48110550734571,-0.104652992835624,-0.0675735956254883,-0.0342125088459995,0.0262637913828964,0.213807646194875
0.910523254180852,0.0852306650739802,-0.037894449575578,-0.125798130422662,0.0149836360478581,-0.0127603638452336
0.00246980117317526,0.0384640537087858,0.0459666820525078,0.218424393383373,0.0189859223309398,0.000493386664322067
-0.365163833712139,0.0228921702795253,-0.100678062451587,0.247951762486863,-0.113726999528604,-0.0257727029570168
-0.29152144047187,0.043779093807911,-0.0743373712498351,0.244180838053353,-0.0812525662963094,-0.0333553168499403
0.74112037219593,0.10667247496465,-0.107890857605859,-0.0645588607026069,0.0215730799754449,0.00387219071288064
-0.141546461019721,-0.0211949135269789,0.142655706606284,0.293146305638612,0.173013882663964,-0.0428793347530221
-0.772704554129598,-0.142161994980402,-0.0429477797588113,-0.0269353592049004,0.0216963973909574,0.125097048516404
0.921709421160684,0.0358313189954239,-0.118447336911247,0.155564441049914,-0.0778517992530782,0.027727358312532
0.685102504905045,0.0651371250841078,-0.130597770809889,0.0538667118180798,-0.0263136171674346,0.00543629582657586
0.258694222951637,-0.00192770142741591,-0.0816529834175674,-0.113244634758187,0.0469971597276424,-0.0255125469414168
-0.0347185242091288,-0.0526847909271067,-0.0989785471554893,0.00850437951100173,-0.00263334925629424,0.00346878516079673
-0.259566379301872,-0.149103705079368,-0.0263455381299682,-0.0315457208647347,0.0170083020597027,0.042399297661075
-0.779853824973822,-0.128661589903266,-0.0521366402895236,-0.0238589919320914,0.0196072705541531,0.119890466975215
-0.139653417387663,0.0898812897441436,0.0833338246397349,-0.0686374704689383,-0.027466560449736,-0.010812069097256
-0.0733434166017101,0.0829722048168217,0.102466648391097,-0.0824676584678171,-0.037381080749305,-0.00512814617660098
-0.417455381239737,-0.0966078205333628,0.0184742052918085,-0.0645830423829585,-0.0124183313326941,0.0505446663926481
-1.23260798233591,-0.0099583428348303,0.27030290576155,-0.0933568884075084,-0.141930512563676,-0.0426761662676192
0.254239872602257,0.108932586061405,-0.0996157076890011,-0.0449730593126709,0.012777992275529,0.00520534726731958
0.172202191598194,0.0393620206220755,0.197508338573779,-0.100076414661496,-0.0908259714027833,0.00919660336540524
-0.301477274917508,0.101876458247586,-0.0413816085693712,0.0295606157120541,-0.00996074136369356,-0.0251480702092874
-0.121846011503679,0.0441189921175829,0.016971402264281,0.222611230340306,-0.00349589227128656,-0.0222480518399566
0.472781012315015,0.081962192659667,-0.136016753281725,-0.0671375815924228,0.0327110422437313,-0.0144631171226407
-0.535940910778189,0.0638672500896409,0.150014557587561,0.0286920337064316,-0.0019081966501712,-0.085596171828833
-1.17239828106815,-0.152346872833306,-0.0346147053089741,-0.0280320264879436,0.0215440065075089,0.19598758521905
-0.481910676543962,-0.105113364848643,-0.0274431216910037,-0.0595145011320355,0.0173996045961741,0.0677605128408918
-0.0623422055397365,0.033844086892437,-0.123263901592514,-0.109787044833823,0.058608619173641,0.00518557993531073
0.154743647604929,0.0587325734741687,-0.119267473655866,-0.118005458979102,0.0547460006584165,-0.0100037665558698
-0.875792004619358,-0.198866192149877,-0.00464959439275603,0.00470389141035304,0.000313898756258521,0.158338122436012
-1.22138766826842,-0.0955228449437554,0.0118540822719669,-0.0652884177433345,-0.00813985991834797,0.149817476634433
1.1301868119259,0.00916241597473152,0.0655330672132863,-0.115699965069964,-0.0387931332505966,-0.0438185382237868
-0.205611385179461,0.00729587283607458,0.290905707768816,-0.0894223881699712,-0.136913036202778,-0.0136232693768186
