"logLS","bs.xy.bio1","bs.xy.bio2","bs.xy.bio3","bs.xy.bio4","logLS:bs.xy.ls"
-0.595656848171324,0.0924257474596543,0.0500925206775954,0.150523956807935,0.0373786989968947,-0.128083717004654
0.502955440496785,-0.0804354760541546,0.0832157271483277,-0.0612078189723956,-0.0465600008745092,-0.0389489841805888
0.151557553658897,-0.0244105100580208,-0.102541822692169,0.0435953558597432,-0.0147081654304341,-0.00945058970080128
-0.84697127645223,-0.121077444842304,-0.0105715879171024,-0.0353282280302559,0.0154081613565743,0.110846518785546
0.342612790421606,-0.0968439954253542,0.00037177731533522,-0.051273892091472,0.00803797710199649,-0.039241486499234
0.0403319185486724,0.0518780100035736,0.244934941948798,0.0841889990271994,0.0931284704398526,0.0110790820832016
0.57441440447893,-0.154011217484598,-0.0206546896861411,0.0422969030681124,-0.0151926380272133,-0.0763632852968142
0.76246663598187,0.0634687335828635,-0.0153382514523163,0.299325182494403,-0.00614472702578414,0.168327539881739
0.425994399360657,0.00956531986681733,0.083055141992658,0.362732275716818,0.169047439491602,0.141587145621278
0.465215112513938,-0.000887740900777312,-0.0337892453006384,-0.109243598241858,0.0298144013336421,-0.0339874082021272
-0.227932068046007,0.0515053015942968,0.0688959990048963,-0.128196525939894,-0.0310185382978788,-0.000163852804832511
-1.40658706438765,0.0454888015541717,0.349264629884107,-0.00885583821841445,-0.0123685225967266,-0.332092301350334
0.608315956154612,-0.0565437483956481,-0.0433266835905091,-0.0769341733664477,0.0368683004199568,-0.0654981618455386
0.920690641196764,-0.108884080197033,-0.0507636198981142,-0.0225611414341563,0.0284521371313288,-0.120616216177378
-0.153824095892285,-0.163222557932206,-0.0144536921885489,0.031193660741369,-0.00772155139449093,0.0217397245787426
0.202850848046447,0.144586570401767,-0.124997890356536,-0.0423523539049033,0.0277080779014072,0.00887038708686813
0.733479099108618,-0.140386413525596,-0.0297987918905735,0.0387810548976959,-0.0127763008854438,-0.0932054283873445
-0.84697127645223,0.0369626938005861,0.336573573556199,0.0369891052674342,0.0586878232152288,-0.232392991777468
-1.18344351307344,0.0221188494272279,0.372988332868806,-0.0849568040482091,-0.156787860809318,-0.153956413107966
0.0403319185486724,-0.0616437319198341,-0.0787130418270104,0.174458300630647,-0.0983491393365719,-0.00150777979286355
-0.153824095892285,-0.1025340631079,-0.0545946373924792,0.0777370910611987,-0.0383747718690745,0.0144860572073482
-0.84697127645223,0.040535459899522,0.373185158337714,-0.0627604696213933,-0.10552987287779,-0.151730969519132
0.097490332388621,0.0146545898283266,-0.113503359807468,0.217768768392942,-0.110895202725074,0.00311987872760296
0.097490332388621,0.144211987637449,-0.0206171572767418,-0.108205726699803,0.016161503687574,0.00602649156674137
